timestamp_iso,timestamp_unix,hour_of_day,day_of_week,soil_now,moisture_mean,moisture_delta,moisture_slope,dry_duration,temp_now,humidity_now,light_now,combined_stress,risk,anomaly,recovering,sequence,step_in_sequence,minutes_until_water
2026-02-02 05:40:00,1770010800,5,0,5.0,5.334,0.0,-0.445,6.333,22.606,66.415,29.062,0.35,1,0,0,26,40,0.0
2026-02-02 05:40:00,1770010800,5,0,5.0,5.0,0.0,0.0,15.667,19.325,73.384,198.097,0.306,1,0,0,70,102,0.0
2026-02-02 05:40:00,1770010800,5,0,5.316,5.368,0.316,-0.115,41.5,18.998,69.512,21.574,0.303,1,0,0,122,265,0.0
2026-02-02 05:50:00,1770011400,5,0,5.0,5.0,0.0,0.0,6.5,21.706,66.89,40.179,0.335,1,0,0,26,41,0.0
2026-02-02 05:50:00,1770011400,5,0,5.0,5.0,0.0,0.0,15.833,18.781,63.689,20.0,0.306,1,0,0,70,103,0.0
2026-02-02 05:50:00,1770011400,5,0,6.206,5.505,0.891,0.236,41.667,18.522,68.673,109.142,0.296,1,0,0,122,266,0.0
2026-02-02 06:00:00,1770012000,6,0,5.95,5.618,-0.256,0.317,41.833,19.426,68.272,20.0,0.298,1,0,0,122,267,0.0
2026-02-02 06:00:00,1770012000,6,0,5.0,5.0,0.0,0.0,16.0,18.524,77.782,20.0,0.306,0,0,0,70,104,0.0
2026-02-02 06:00:00,1770012000,6,0,5.0,5.0,0.0,0.0,6.667,19.199,75.722,47.277,0.306,1,0,0,26,42,0.0
2026-02-02 06:10:00,1770012600,6,0,5.0,5.0,0.0,0.0,16.167,21.02,78.097,164.179,0.323,1,0,0,70,105,0.0
2026-02-02 06:10:00,1770012600,6,0,5.132,5.651,-0.819,-0.061,42.0,16.803,68.611,90.37,0.305,1,0,0,122,268,0.0
2026-02-02 06:10:00,1770012600,6,0,5.855,5.214,0.855,0.285,6.833,18.285,70.826,152.641,0.299,1,0,0,26,43,0.0
2026-02-02 06:20:00,1770013200,6,0,5.026,5.22,-0.829,0.009,7.0,21.292,64.997,46.949,0.328,1,0,0,26,44,0.0
2026-02-02 06:20:00,1770013200,6,0,5.0,5.572,-0.132,-0.402,42.167,15.169,72.597,65.123,0.306,1,0,0,122,269,0.0
2026-02-02 06:20:00,1770013200,6,0,5.0,5.0,0.0,0.0,16.333,18.856,73.516,104.669,0.306,1,0,0,70,106,0.0
2026-02-02 06:30:00,1770013800,6,0,5.21,5.323,0.21,-0.247,42.333,19.556,71.107,124.939,0.304,1,0,0,122,270,0.0
2026-02-02 06:30:00,1770013800,6,0,5.0,5.0,0.0,0.0,16.5,18.336,68.106,20.683,0.306,1,0,0,70,107,0.0
2026-02-02 06:30:00,1770013800,6,0,5.0,5.22,-0.026,0.0,7.167,15.869,72.346,30.74,0.306,1,0,0,26,45,0.0
2026-02-02 06:40:00,1770014400,6,0,5.454,5.199,0.245,0.108,42.5,18.973,76.082,20.0,0.302,1,0,0,122,271,0.0
2026-02-02 06:40:00,1770014400,6,0,5.0,5.0,0.0,0.0,16.667,17.423,68.707,145.911,0.306,1,0,0,70,108,0.0
2026-02-02 06:40:00,1770014400,6,0,5.0,5.22,0.0,-0.285,7.333,21.512,74.641,20.0,0.331,1,0,0,26,46,0.0
2026-02-02 06:50:00,1770015000,6,0,5.0,5.166,-0.454,0.0,42.667,20.13,73.21,78.693,0.308,1,0,0,122,272,0.0
2026-02-02 06:50:00,1770015000,6,0,5.0,5.0,0.0,0.0,16.833,14.568,72.399,43.261,0.306,0,0,0,70,109,0.0
2026-02-02 06:50:00,1770015000,6,0,5.0,5.007,0.0,-0.009,7.5,22.578,75.321,96.922,0.349,1,0,0,26,47,0.0
2026-02-02 07:00:00,1770015600,7,0,5.0,5.0,0.0,0.0,7.667,21.948,65.824,257.233,0.355,1,0,0,26,48,0.0
2026-02-02 07:00:00,1770015600,7,0,5.0,5.166,0.0,-0.07,42.833,19.637,66.197,243.253,0.319,1,0,0,122,273,0.0
2026-02-02 07:00:00,1770015600,7,0,5.0,5.0,0.0,0.0,17.0,21.688,65.806,300.791,0.363,0,0,0,70,110,0.0
2026-02-02 07:10:00,1770016200,7,0,5.0,5.114,0.0,-0.151,43.0,19.403,63.916,244.497,0.319,1,0,0,122,274,0.0
2026-02-02 07:10:00,1770016200,7,0,5.0,5.0,0.0,0.0,7.833,21.124,68.389,370.004,0.374,1,0,0,26,49,0.0
2026-02-02 07:10:00,1770016200,7,0,5.0,5.0,0.0,0.0,17.167,21.904,70.91,231.483,0.347,1,0,0,70,111,0.0
2026-02-02 07:20:00,1770016800,7,0,5.0,5.0,0.0,0.0,17.333,19.876,68.126,284.274,0.33,1,0,0,70,112,0.0
2026-02-02 07:20:00,1770016800,7,0,5.0,5.0,0.0,0.0,8.0,22.447,68.621,266.282,0.366,1,0,0,26,50,0.0
2026-02-02 07:20:00,1770016800,7,0,5.0,5.0,0.0,0.0,43.167,24.11,70.492,251.713,0.39,1,0,0,122,275,0.0
2026-02-02 07:30:00,1770017400,7,0,5.0,5.0,0.0,0.0,43.333,17.228,68.733,211.661,0.31,1,0,0,122,276,0.0
2026-02-02 07:30:00,1770017400,7,0,5.0,5.0,0.0,0.0,8.167,24.541,56.914,162.249,0.397,1,0,0,26,51,0.0
2026-02-02 07:30:00,1770017400,7,0,5.0,5.0,0.0,0.0,17.5,22.418,74.027,296.794,0.374,1,0,0,70,113,0.0
2026-02-02 07:40:00,1770018000,7,0,5.0,5.0,0.0,0.0,8.333,21.313,64.026,281.398,0.351,1,0,0,26,52,0.0
2026-02-02 07:40:00,1770018000,7,0,5.0,5.0,0.0,0.0,17.667,23.023,58.129,305.702,0.396,1,0,0,70,114,0.0
2026-02-02 07:40:00,1770018000,7,0,5.0,5.0,0.0,0.0,43.5,19.198,61.864,305.761,0.336,1,0,0,122,277,0.0
2026-02-02 07:50:00,1770018600,7,0,5.0,5.0,0.0,0.0,8.5,19.974,65.207,322.943,0.341,1,0,0,26,53,0.0
2026-02-02 07:50:00,1770018600,7,0,5.0,5.0,0.0,0.0,43.667,19.278,67.582,335.342,0.345,1,0,0,122,278,0.0
2026-02-02 07:50:00,1770018600,7,0,5.0,5.0,0.0,0.0,17.833,22.462,67.86,317.524,0.381,1,0,0,70,115,0.0
2026-02-02 08:00:00,1770019200,8,0,5.0,5.0,0.0,0.0,18.0,20.831,65.893,449.616,0.391,1,0,0,70,116,0.0
2026-02-02 08:00:00,1770019200,8,0,5.0,5.0,0.0,0.0,8.667,23.428,67.665,540.151,0.461,1,0,0,26,54,0.0
2026-02-02 08:00:00,1770019200,8,0,5.0,5.0,0.0,0.0,43.833,22.08,68.149,523.668,0.433,1,0,0,122,279,0.0
2026-02-02 08:10:00,1770019800,8,0,5.0,5.0,0.0,0.0,8.833,27.55,55.933,552.781,0.553,1,0,0,26,55,0.0
2026-02-02 08:10:00,1770019800,8,0,5.0,5.0,0.0,0.0,18.167,25.344,58.089,406.712,0.464,1,0,0,70,117,0.0
2026-02-02 08:10:00,1770019800,8,0,5.0,5.0,0.0,0.0,44.0,22.916,62.384,498.973,0.44,1,0,0,122,280,0.0
2026-02-02 08:20:00,1770020400,8,0,5.0,5.0,0.0,0.0,9.0,27.308,71.869,535.357,0.524,1,0,0,26,56,0.0
2026-02-02 08:20:00,1770020400,8,0,5.276,5.069,0.276,0.092,44.167,20.943,66.48,362.99,0.366,1,0,0,122,281,0.0
2026-02-02 08:20:00,1770020400,8,0,5.0,5.0,0.0,0.0,18.333,23.702,62.337,504.915,0.455,1,0,0,70,118,0.0
2026-02-02 08:30:00,1770021000,8,0,5.0,5.0,0.0,0.0,9.167,22.252,76.556,542.143,0.442,1,0,0,26,57,0.0
2026-02-02 08:30:00,1770021000,8,0,5.19,5.117,-0.086,0.063,44.333,21.357,61.302,501.078,0.413,1,0,0,122,282,0.0
2026-02-02 08:30:00,1770021000,8,0,5.0,5.0,0.0,0.0,18.5,23.432,63.281,440.277,0.432,1,0,0,70,119,0.0
2026-02-02 08:40:00,1770021600,8,0,5.0,5.0,0.0,0.0,9.333,24.004,57.072,406.286,0.447,1,0,0,26,58,0.0
2026-02-02 08:40:00,1770021600,8,0,5.0,5.117,-0.19,0.0,44.5,26.841,55.423,458.217,0.517,1,0,0,122,283,0.0
2026-02-02 08:40:00,1770021600,8,0,5.0,5.0,0.0,0.0,18.667,24.116,64.361,573.036,0.481,1,0,0,70,120,0.0
2026-02-02 08:50:00,1770022200,8,0,5.0,5.0,0.0,0.0,9.5,22.652,54.541,601.861,0.493,1,0,0,26,59,0.0
2026-02-02 08:50:00,1770022200,8,0,5.0,5.0,0.0,0.0,18.833,23.624,59.714,390.044,0.422,1,0,0,70,121,0.0
2026-02-02 08:50:00,1770022200,8,0,5.0,5.117,0.0,-0.092,44.667,22.691,62.468,428.877,0.416,1,0,0,122,284,0.0
2026-02-02 09:00:00,1770022800,9,0,5.0,5.048,0.0,-0.063,44.833,24.849,63.578,695.568,0.529,1,0,0,122,285,0.0
2026-02-02 09:00:00,1770022800,9,0,5.0,5.0,0.0,0.0,19.0,26.664,55.988,667.885,0.571,1,0,0,70,122,0.0
2026-02-02 09:00:00,1770022800,9,0,5.0,5.0,0.0,0.0,9.667,28.123,61.176,676.539,0.578,1,0,0,26,60,0.0
2026-02-02 09:10:00,1770023400,9,0,5.0,5.0,0.0,0.0,19.167,23.794,66.036,554.462,0.471,1,0,0,70,123,0.0
2026-02-02 09:10:00,1770023400,9,0,5.0,5.0,0.0,0.0,9.833,22.747,60.563,710.931,0.498,1,0,0,26,61,0.0
2026-02-02 09:10:00,1770023400,9,0,5.0,5.0,0.0,0.0,45.0,25.948,67.627,597.165,0.519,1,0,0,122,286,0.0
2026-02-02 09:20:00,1770024000,9,0,5.0,5.0,0.0,0.0,19.333,23.904,60.346,628.894,0.494,1,0,0,70,124,0.0
2026-02-02 09:20:00,1770024000,9,0,5.0,5.0,0.0,0.0,45.167,25.402,59.569,501.791,0.485,1,0,0,122,287,0.0
2026-02-02 09:20:00,1770024000,9,0,5.0,5.0,0.0,0.0,10.0,26.69,60.584,686.326,0.557,1,0,0,26,62,0.0
2026-02-02 09:30:00,1770024600,9,0,5.0,5.0,0.0,0.0,10.167,23.444,49.024,673.075,0.554,1,0,0,26,63,0.0
2026-02-02 09:30:00,1770024600,9,0,5.0,5.0,0.0,0.0,19.5,26.537,48.659,731.295,0.624,1,0,0,70,125,0.0
2026-02-02 09:30:00,1770024600,9,0,5.0,5.0,0.0,0.0,45.333,26.44,53.622,668.983,0.579,1,0,0,122,288,0.0
2026-02-02 09:40:00,1770025200,9,0,5.0,5.0,0.0,0.0,45.5,26.332,58.614,618.58,0.538,1,0,0,122,289,0.0
2026-02-02 09:40:00,1770025200,9,0,5.0,5.0,0.0,0.0,19.667,28.565,46.709,550.329,0.616,1,0,0,70,126,0.0
2026-02-02 09:40:00,1770025200,9,0,5.0,5.0,0.0,0.0,10.333,24.924,63.14,678.928,0.525,1,0,0,26,64,0.0
2026-02-02 09:50:00,1770025800,9,0,5.0,5.0,0.0,0.0,45.667,25.944,50.539,652.162,0.582,1,0,0,122,290,0.0
2026-02-02 09:50:00,1770025800,9,0,5.0,5.0,0.0,0.0,10.5,26.449,57.024,703.64,0.573,1,0,0,26,65,0.0
2026-02-02 09:50:00,1770025800,9,0,5.0,5.0,0.0,0.0,19.833,27.589,52.807,693.941,0.61,1,0,0,70,127,0.0
2026-02-02 10:00:00,1770026400,10,0,5.0,5.0,0.0,0.0,10.667,28.988,55.641,810.103,0.652,2,0,0,26,66,0.0
2026-02-02 10:00:00,1770026400,10,0,5.0,5.0,0.0,0.0,45.833,24.425,55.736,682.622,0.539,1,0,0,122,291,0.0
2026-02-02 10:00:00,1770026400,10,0,5.0,5.0,0.0,0.0,20.0,24.686,62.582,840.47,0.567,1,0,0,70,128,0.0
2026-02-02 10:10:00,1770027000,10,0,5.0,5.0,0.0,0.0,46.0,23.957,48.603,898.926,0.629,1,0,0,122,292,0.0
2026-02-02 10:10:00,1770027000,10,0,5.0,5.0,0.0,0.0,20.167,27.324,54.926,924.694,0.654,1,0,0,70,129,0.0
2026-02-02 10:10:00,1770027000,10,0,5.0,5.0,0.0,0.0,10.833,27.077,51.559,915.423,0.666,1,0,0,26,67,0.0
2026-02-02 10:20:00,1770027600,10,0,5.0,5.0,0.0,0.0,11.0,27.586,47.858,904.732,0.693,1,0,0,26,68,0.0
2026-02-02 10:20:00,1770027600,10,0,5.0,5.0,0.0,0.0,46.167,24.146,60.078,913.705,0.575,1,0,0,122,293,0.0
2026-02-02 10:20:00,1770027600,10,0,5.0,5.0,0.0,0.0,20.333,25.246,59.793,879.765,0.589,1,0,0,70,130,0.0
2026-02-02 10:30:00,1770028200,10,0,5.0,5.0,0.0,0.0,11.167,30.681,60.359,827.438,0.664,1,0,0,26,69,0.0
2026-02-02 10:30:00,1770028200,10,0,5.355,5.089,0.355,0.118,46.333,27.074,51.138,720.837,0.614,1,0,0,122,294,0.0
2026-02-02 10:30:00,1770028200,10,0,5.0,5.0,0.0,0.0,20.5,23.502,50.045,769.121,0.577,1,0,0,70,131,0.0
2026-02-02 10:40:00,1770028800,10,0,5.0,5.0,0.0,0.0,11.333,25.348,59.186,845.135,0.584,1,0,0,26,70,0.0
2026-02-02 10:40:00,1770028800,10,0,5.0,5.089,-0.355,0.0,46.5,25.712,54.638,835.666,0.61,1,0,0,122,295,0.0
2026-02-02 10:40:00,1770028800,10,0,5.0,5.0,0.0,0.0,20.667,28.128,50.412,817.155,0.666,1,0,0,70,132,0.0
2026-02-02 10:50:00,1770029400,10,0,5.0,5.089,0.0,0.0,46.667,29.259,56.204,874.816,0.672,1,0,0,122,296,0.0
2026-02-02 10:50:00,1770029400,10,0,5.0,5.0,0.0,0.0,20.833,25.053,54.066,826.523,0.599,1,0,0,70,133,0.0
2026-02-02 10:50:00,1770029400,10,0,5.0,5.0,0.0,0.0,11.5,22.331,53.688,873.172,0.569,1,0,0,26,71,0.0
2026-02-02 11:00:00,1770030000,11,0,5.0,5.0,0.0,0.0,11.667,26.349,54.359,934.056,0.64,1,0,0,26,72,0.0
2026-02-02 11:00:00,1770030000,11,0,5.0,5.089,0.0,-0.118,46.833,26.504,46.95,940.873,0.68,1,0,0,122,297,0.0
2026-02-02 11:00:00,1770030000,11,0,5.0,5.0,0.0,0.0,21.0,28.507,48.813,864.671,0.694,1,0,0,70,134,0.0
2026-02-02 11:10:00,1770030600,11,0,5.0,5.0,0.0,0.0,21.167,23.877,44.947,851.769,0.632,1,0,0,70,135,0.0
2026-02-02 11:10:00,1770030600,11,0,5.0,5.0,0.0,0.0,47.0,27.476,51.213,895.212,0.673,1,0,0,122,298,0.0
2026-02-02 11:10:00,1770030600,11,0,5.0,5.0,0.0,0.0,11.833,29.549,54.94,965.479,0.691,1,0,0,26,73,0.0
2026-02-02 11:20:00,1770031200,11,0,5.0,5.0,0.0,0.0,12.0,29.092,52.104,879.948,0.692,1,0,0,26,74,0.0
2026-02-02 11:20:00,1770031200,11,0,5.0,5.0,0.0,0.0,47.167,27.177,53.782,824.05,0.635,1,0,0,122,299,0.0
2026-02-02 11:20:00,1770031200,11,0,5.0,5.0,0.0,0.0,21.333,28.877,62.776,960.175,0.654,1,0,0,70,136,0.0
2026-02-02 11:30:00,1770031800,11,0,5.0,5.0,0.0,0.0,12.167,30.509,58.448,856.207,0.677,1,0,0,26,75,0.0
2026-02-02 11:30:00,1770031800,11,0,5.0,5.0,0.0,0.0,21.5,23.339,59.195,945.397,0.566,1,0,0,70,137,0.0
2026-02-02 11:40:00,1770032400,11,0,5.0,5.0,0.0,0.0,12.333,29.446,57.809,967.461,0.675,1,0,0,26,76,0.0
2026-02-02 11:40:00,1770032400,11,0,5.0,5.0,0.0,0.0,21.667,27.868,52.665,882.604,0.669,1,0,0,70,138,0.0
2026-02-02 11:50:00,1770033000,11,0,5.0,5.0,0.0,0.0,21.833,33.504,55.186,856.527,0.743,1,0,0,70,139,0.0
2026-02-02 11:50:00,1770033000,11,0,12.222,6.805,7.222,2.407,12.5,30.509,50.068,899.998,0.668,1,0,1,26,77,0.0
2026-02-02 12:00:00,1770033600,12,0,5.0,5.0,0.0,0.0,22.0,31.241,61.285,898.958,0.693,1,0,0,70,140,0.0
2026-02-02 12:00:00,1770033600,12,0,9.938,8.04,-2.283,1.646,12.667,25.299,57.116,921.076,0.566,1,0,0,26,78,0.0
2026-02-02 12:10:00,1770034200,12,0,6.754,8.479,-3.184,0.585,12.833,28.417,46.099,863.251,0.69,1,0,0,26,79,0.0
2026-02-02 12:10:00,1770034200,12,0,5.0,5.0,0.0,0.0,22.167,26.212,55.469,945.142,0.632,1,0,0,70,141,0.0
2026-02-02 12:20:00,1770034800,12,0,6.309,8.806,-0.446,-1.971,13.0,26.172,52.394,924.933,0.636,2,0,0,26,80,0.0
2026-02-02 12:20:00,1770034800,12,0,5.0,5.0,0.0,0.0,22.333,29.498,56.493,943.017,0.682,1,0,0,70,142,0.0
2026-02-02 12:30:00,1770035400,12,0,5.0,5.0,0.0,0.0,22.5,28.608,58.206,722.868,0.608,1,0,0,70,143,0.0
2026-02-02 12:30:00,1770035400,12,0,5.0,7.0,-1.309,-1.646,13.167,29.632,54.605,922.48,0.694,1,0,0,26,81,0.0
2026-02-02 12:40:00,1770036000,12,0,5.0,5.766,0.0,-0.585,13.333,24.848,55.358,866.347,0.601,1,0,0,26,82,0.0
2026-02-02 12:40:00,1770036000,12,0,5.0,5.0,0.0,0.0,22.667,29.155,49.493,950.566,0.711,1,0,0,70,144,0.0
2026-02-02 12:50:00,1770036600,12,0,5.0,5.327,0.0,-0.436,13.5,29.38,49.347,960.849,0.716,1,0,0,26,83,0.0
2026-02-02 12:50:00,1770036600,12,0,5.0,5.0,0.0,0.0,22.833,29.048,57.56,1017.284,0.669,1,0,0,70,145,0.0
2026-02-02 13:00:00,1770037200,13,0,5.0,5.0,0.0,0.0,23.0,25.178,56.12,895.557,0.611,1,0,0,70,146,0.0
2026-02-02 13:00:00,1770037200,13,0,5.0,5.0,0.0,0.0,13.667,30.139,58.229,950.831,0.684,1,0,0,26,84,0.0
2026-02-02 13:10:00,1770037800,13,0,5.0,5.0,0.0,0.0,23.167,26.729,45.353,795.274,0.662,1,0,0,70,147,0.0
2026-02-02 13:10:00,1770037800,13,0,5.0,5.0,0.0,0.0,13.833,24.176,56.947,793.708,0.561,1,0,0,26,85,0.0
2026-02-02 13:20:00,1770038400,13,0,5.0,5.0,0.0,0.0,23.333,31.627,57.368,927.715,0.713,1,0,0,70,148,0.0
2026-02-02 13:20:00,1770038400,13,0,5.0,5.0,0.0,0.0,14.0,28.571,51.541,902.1,0.691,1,0,0,26,86,0.0
2026-02-02 13:30:00,1770039000,13,0,5.0,5.0,0.0,0.0,14.167,27.918,49.702,908.61,0.69,1,0,0,26,87,0.0
2026-02-02 13:30:00,1770039000,13,0,5.0,5.0,0.0,0.0,23.5,29.06,50.931,1045.128,0.703,1,0,0,70,149,0.0
2026-02-02 13:40:00,1770039600,13,0,5.0,5.0,0.0,0.0,23.667,29.868,53.464,872.912,0.696,1,0,0,70,150,0.0
2026-02-02 13:40:00,1770039600,13,0,5.0,5.0,0.0,0.0,14.333,26.611,54.477,876.93,0.637,1,0,0,26,88,0.0
2026-02-02 13:50:00,1770040200,13,0,5.0,5.0,0.0,0.0,23.833,27.523,59.815,804.004,0.605,1,0,0,70,151,0.0
2026-02-02 13:50:00,1770040200,13,0,5.0,5.0,0.0,0.0,14.5,25.829,44.87,875.485,0.672,1,0,0,26,89,0.0
2026-02-02 14:00:00,1770040800,14,0,5.0,5.0,0.0,0.0,14.667,28.158,51.288,759.782,0.646,1,0,0,26,90,0.0
2026-02-02 14:00:00,1770040800,14,0,5.0,5.0,0.0,0.0,24.0,25.125,65.05,828.004,0.571,1,0,0,70,152,0.0
2026-02-02 14:10:00,1770041400,14,0,5.0,5.0,0.0,0.0,14.833,28.087,54.402,796.69,0.639,1,0,0,26,91,0.0
2026-02-02 14:10:00,1770041400,14,0,5.0,5.0,0.0,0.0,24.167,25.703,56.787,889.877,0.614,1,0,0,70,153,0.0
2026-02-02 14:20:00,1770042000,14,0,5.0,5.0,0.0,0.0,15.0,25.611,57.615,820.441,0.589,1,0,0,26,92,0.0
2026-02-02 14:20:00,1770042000,14,0,5.0,5.0,0.0,0.0,24.333,26.504,54.927,669.225,0.574,1,0,0,70,154,0.0
2026-02-02 14:30:00,1770042600,14,0,5.0,5.0,0.0,0.0,15.167,24.245,61.407,723.398,0.527,1,0,0,26,93,0.0
2026-02-02 14:30:00,1770042600,14,0,5.0,5.0,0.0,0.0,24.5,27.198,52.543,919.614,0.663,1,0,0,70,155,0.0
2026-02-02 14:40:00,1770043200,14,0,5.0,5.0,0.0,0.0,15.333,25.916,54.849,765.028,0.592,1,0,0,26,94,0.0
2026-02-02 14:40:00,1770043200,14,0,5.0,5.0,0.0,0.0,24.667,28.912,53.028,835.841,0.671,1,0,0,70,156,0.0
2026-02-02 14:50:00,1770043800,14,0,5.0,5.0,0.0,0.0,24.833,30.247,59.115,896.871,0.681,1,0,0,70,157,0.0
2026-02-02 14:50:00,1770043800,14,0,5.0,5.0,0.0,0.0,15.5,27.364,49.979,881.609,0.674,1,0,0,26,95,0.0
2026-02-02 15:00:00,1770044400,15,0,5.0,5.0,0.0,0.0,15.667,26.122,56.335,683.81,0.565,1,0,0,26,96,0.0
2026-02-02 15:00:00,1770044400,15,0,5.0,5.0,0.0,0.0,25.0,23.109,64.673,732.073,0.51,1,0,0,70,158,0.0
2026-02-02 15:10:00,1770045000,15,0,5.0,5.0,0.0,0.0,15.833,22.725,72.762,859.272,0.54,1,0,0,26,97,0.0
2026-02-02 15:10:00,1770045000,15,0,5.0,5.0,0.0,0.0,25.167,25.651,57.48,772.522,0.577,1,0,0,70,159,0.0
2026-02-02 15:20:00,1770045600,15,0,5.172,5.043,0.172,0.057,25.333,25.05,55.923,698.48,0.552,1,0,0,70,160,0.0
2026-02-02 15:20:00,1770045600,15,0,5.0,5.0,0.0,0.0,16.0,23.545,62.269,738.962,0.519,1,0,0,26,98,0.0
2026-02-02 15:30:00,1770046200,15,0,5.0,5.043,-0.172,0.0,25.5,21.99,55.588,640.358,0.487,1,0,0,70,161,0.0
2026-02-02 15:30:00,1770046200,15,0,5.0,5.0,0.0,0.0,16.167,24.665,57.11,691.391,0.539,1,0,0,26,99,0.0
2026-02-02 15:40:00,1770046800,15,0,5.0,5.0,0.0,0.0,16.333,27.274,61.414,620.414,0.548,1,0,0,26,100,0.0
2026-02-02 15:40:00,1770046800,15,0,5.0,5.043,0.0,0.0,25.667,27.322,57.451,600.743,0.556,1,0,0,70,162,0.0
2026-02-02 15:50:00,1770047400,15,0,5.0,5.0,0.0,0.0,16.5,27.183,62.715,531.485,0.521,1,0,0,26,101,0.0
2026-02-02 15:50:00,1770047400,15,0,5.0,5.043,0.0,-0.057,25.833,23.463,69.061,764.734,0.525,1,0,0,70,163,0.0
2026-02-02 16:00:00,1770048000,16,0,5.0,5.0,0.0,0.0,26.0,19.168,64.423,549.417,0.406,1,0,0,70,164,0.0
2026-02-02 16:00:00,1770048000,16,0,5.0,5.0,0.0,0.0,16.667,20.421,59.924,643.985,0.441,1,0,0,26,102,0.0
2026-02-02 16:10:00,1770048600,16,0,5.0,5.0,0.0,0.0,26.167,23.857,63.584,665.7,0.504,1,0,0,70,165,0.0
2026-02-02 16:10:00,1770048600,16,0,5.0,5.0,0.0,0.0,16.833,22.704,64.137,498.276,0.437,1,0,0,26,103,0.0
2026-02-02 16:20:00,1770049200,16,0,5.0,5.0,0.0,0.0,17.0,22.28,60.655,524.233,0.437,1,0,0,26,104,0.0
2026-02-02 16:20:00,1770049200,16,0,5.0,5.0,0.0,0.0,26.333,25.498,69.905,477.649,0.477,1,0,0,70,166,0.0
2026-02-02 16:30:00,1770049800,16,0,5.0,5.0,0.0,0.0,26.5,25.048,66.584,539.731,0.487,1,0,0,70,167,0.0
2026-02-02 16:30:00,1770049800,16,0,5.0,5.0,0.0,0.0,17.167,24.666,55.502,547.115,0.506,1,0,0,26,105,0.0
2026-02-02 16:40:00,1770050400,16,0,5.0,5.0,0.0,0.0,26.667,23.279,62.229,464.163,0.436,1,0,0,70,168,0.0
2026-02-02 16:40:00,1770050400,16,0,5.856,5.214,0.856,0.285,17.333,21.693,72.946,481.784,0.407,1,0,0,26,106,0.0
2026-02-02 16:50:00,1770051000,16,0,5.0,5.214,-0.856,0.0,17.5,24.188,70.455,513.499,0.466,1,0,0,26,107,0.0
2026-02-02 16:50:00,1770051000,16,0,5.0,5.0,0.0,0.0,26.833,24.142,61.687,344.094,0.416,1,0,0,70,169,0.0
2026-02-02 17:00:00,1770051600,17,0,5.0,5.214,0.0,0.0,17.667,25.167,74.523,315.902,0.425,1,0,0,26,108,0.0
2026-02-02 17:00:00,1770051600,17,0,5.0,5.0,0.0,0.0,27.0,19.624,58.966,331.061,0.349,0,0,0,70,170,0.0
2026-02-02 17:10:00,1770052200,17,0,5.0,5.0,0.0,0.0,27.167,21.54,60.476,253.099,0.347,1,0,0,70,171,0.0
2026-02-02 17:10:00,1770052200,17,0,5.0,5.214,0.0,-0.285,17.833,20.238,65.915,299.727,0.339,1,0,0,26,109,0.0
2026-02-02 17:20:00,1770052800,17,0,5.0,5.0,0.0,0.0,27.333,19.175,70.34,231.999,0.315,1,0,0,70,172,0.0
2026-02-02 17:20:00,1770052800,17,0,5.0,5.0,0.0,0.0,18.0,18.443,63.229,263.763,0.324,1,0,0,26,110,0.0
2026-02-02 17:30:00,1770053400,17,0,5.0,5.0,0.0,0.0,18.167,22.189,59.695,363.978,0.391,1,0,0,26,111,0.0
2026-02-02 17:30:00,1770053400,17,0,5.0,5.0,0.0,0.0,27.5,21.149,61.237,147.428,0.325,1,0,0,70,173,0.0
2026-02-02 17:40:00,1770054000,17,0,5.328,5.082,0.328,0.109,18.333,20.216,61.242,367.395,0.355,1,0,0,26,112,0.0
2026-02-02 17:40:00,1770054000,17,0,5.0,5.0,0.0,0.0,27.667,21.409,62.657,238.304,0.341,1,0,0,70,174,0.0
2026-02-02 17:50:00,1770054600,17,0,5.332,5.083,0.332,0.111,27.833,23.67,59.812,369.143,0.414,0,0,0,70,175,0.0
2026-02-02 17:50:00,1770054600,17,0,5.0,5.082,-0.328,0.0,18.5,21.784,67.091,221.045,0.342,1,0,0,26,113,0.0
2026-02-02 18:00:00,1770055200,18,0,5.0,5.082,0.0,0.0,18.667,17.977,71.819,20.0,0.306,1,0,0,26,114,0.0
2026-02-02 18:00:00,1770055200,18,0,5.0,5.083,-0.332,0.0,28.0,18.092,63.201,37.804,0.306,1,0,0,70,176,0.0
2026-02-02 18:10:00,1770055800,18,0,5.0,5.082,0.0,-0.109,18.833,17.122,77.001,20.0,0.306,1,0,0,26,115,0.0
2026-02-02 18:10:00,1770055800,18,0,5.0,5.083,0.0,0.0,28.167,15.756,70.284,87.85,0.306,1,0,0,70,177,0.0
2026-02-02 18:20:00,1770056400,18,0,5.0,5.083,0.0,-0.111,28.333,19.889,75.812,51.684,0.306,1,0,0,70,178,0.0
2026-02-02 18:20:00,1770056400,18,0,5.0,5.0,0.0,0.0,19.0,17.789,70.919,20.0,0.306,1,0,0,26,116,0.0
2026-02-02 18:30:00,1770057000,18,0,5.264,5.066,0.264,0.088,19.167,20.23,69.328,219.601,0.313,1,0,0,26,117,0.0
2026-02-02 18:30:00,1770057000,18,0,5.0,5.0,0.0,0.0,28.5,19.509,64.378,20.0,0.306,1,0,0,70,179,0.0
2026-02-02 18:40:00,1770057600,18,0,5.0,5.0,0.0,0.0,28.667,21.455,73.319,65.795,0.33,1,0,0,70,180,0.0
